# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
South America_Southern,electricity,solar,CSP,2090,0.240450016581028
South Asia,electricity,solar,CSP,2090,0.275112657843124
South Korea,electricity,solar,CSP,2090,0.339213181696283
Southeast Asia,electricity,solar,CSP,2090,0.279859452680639
Taiwan,electricity,solar,CSP,2090,0.401339283245279
Argentina,electricity,solar,CSP,2090,0.236884856848872
Colombia,electricity,solar,CSP,2090,0.324062612102241
USA,electricity,solar,CSP_storage,2090,0.500000123567131
Africa_Eastern,electricity,solar,CSP_storage,2090,0.496298622528968
Africa_Northern,electricity,solar,CSP_storage,2090,0.48711136375372
Africa_Southern,electricity,solar,CSP_storage,2090,0.487479025058088
Africa_Western,electricity,solar,CSP_storage,2090,0.493407250642143
Australia_NZ,electricity,solar,CSP_storage,2090,0.481893253369818
Brazil,electricity,solar,CSP_storage,2090,0.555748843875073
Canada,electricity,solar,CSP_storage,2090,0.598881693968625
Central America and Caribbean,electricity,solar,CSP_storage,2090,0.523711598155641
Central Asia,electricity,solar,CSP_storage,2090,0.534725189782733
China,electricity,solar,CSP_storage,2090,0.503152242562426
EU-12,electricity,solar,CSP_storage,2090,0.501401430725238
EU-15,electricity,solar,CSP_storage,2090,0.520475044849864
Ukraine,electricity,solar,CSP_storage,2090,0.580465572806087
Europe_Non_EU,electricity,solar,CSP_storage,2090,0.530005405610155
European Free Trade Association,electricity,solar,CSP_storage,2090,0.25025
India,electricity,solar,CSP_storage,2090,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2090,0.583299228536159
Japan,electricity,solar,CSP_storage,2090,0.634107542683657
Mexico,electricity,solar,CSP_storage,2090,0.502943549997605
Middle East,electricity,solar,CSP_storage,2090,0.488139015188791
Pakistan,electricity,solar,CSP_storage,2090,0.517051928677241
Russia,electricity,solar,CSP_storage,2090,0.625458669979537
South Africa,electricity,solar,CSP_storage,2090,0.471167551091183
South America_Northern,electricity,solar,CSP_storage,2090,0.530587890076224
South America_Southern,electricity,solar,CSP_storage,2090,0.490450016581028
South Asia,electricity,solar,CSP_storage,2090,0.525112657843124
South Korea,electricity,solar,CSP_storage,2090,0.589213181696283
Southeast Asia,electricity,solar,CSP_storage,2090,0.529859452680639
Taiwan,electricity,solar,CSP_storage,2090,0.651339283245279
Argentina,electricity,solar,CSP_storage,2090,0.486884856848872
Colombia,electricity,solar,CSP_storage,2090,0.574062612102241
USA,electricity,solar,CSP,2095,0.250000123567131
Africa_Eastern,electricity,solar,CSP,2095,0.246298622528968
Africa_Northern,electricity,solar,CSP,2095,0.23711136375372
Africa_Southern,electricity,solar,CSP,2095,0.237479025058088
Africa_Western,electricity,solar,CSP,2095,0.243407250642143
Australia_NZ,electricity,solar,CSP,2095,0.231893253369818
Brazil,electricity,solar,CSP,2095,0.305748843875073
Canada,electricity,solar,CSP,2095,0.348881693968625
Central America and Caribbean,electricity,solar,CSP,2095,0.273711598155641
Central Asia,electricity,solar,CSP,2095,0.284725189782733
China,electricity,solar,CSP,2095,0.253152242562426
EU-12,electricity,solar,CSP,2095,0.251401430725238
EU-15,electricity,solar,CSP,2095,0.270475044849864
Ukraine,electricity,solar,CSP,2095,0.330465572806087
Europe_Non_EU,electricity,solar,CSP,2095,0.280005405610155
European Free Trade Association,electricity,solar,CSP,2095,0.00025
India,electricity,solar,CSP,2095,0.281168953279745
Indonesia,electricity,solar,CSP,2095,0.333299228536159
Japan,electricity,solar,CSP,2095,0.384107542683657
Mexico,electricity,solar,CSP,2095,0.252943549997605
Middle East,electricity,solar,CSP,2095,0.238139015188791
Pakistan,electricity,solar,CSP,2095,0.267051928677241
Russia,electricity,solar,CSP,2095,0.375458669979537
South Africa,electricity,solar,CSP,2095,0.221167551091183
South America_Northern,electricity,solar,CSP,2095,0.280587890076224
South America_Southern,electricity,solar,CSP,2095,0.240450016581028
South Asia,electricity,solar,CSP,2095,0.275112657843124
South Korea,electricity,solar,CSP,2095,0.339213181696283
Southeast Asia,electricity,solar,CSP,2095,0.279859452680639
Taiwan,electricity,solar,CSP,2095,0.401339283245279
Argentina,electricity,solar,CSP,2095,0.236884856848872
Colombia,electricity,solar,CSP,2095,0.324062612102241
USA,electricity,solar,CSP_storage,2095,0.500000123567131
Africa_Eastern,electricity,solar,CSP_storage,2095,0.496298622528968
Africa_Northern,electricity,solar,CSP_storage,2095,0.48711136375372
Africa_Southern,electricity,solar,CSP_storage,2095,0.487479025058088
Africa_Western,electricity,solar,CSP_storage,2095,0.493407250642143
Australia_NZ,electricity,solar,CSP_storage,2095,0.481893253369818
Brazil,electricity,solar,CSP_storage,2095,0.555748843875073
Canada,electricity,solar,CSP_storage,2095,0.598881693968625
Central America and Caribbean,electricity,solar,CSP_storage,2095,0.523711598155641
Central Asia,electricity,solar,CSP_storage,2095,0.534725189782733
China,electricity,solar,CSP_storage,2095,0.503152242562426
EU-12,electricity,solar,CSP_storage,2095,0.501401430725238
EU-15,electricity,solar,CSP_storage,2095,0.520475044849864
Ukraine,electricity,solar,CSP_storage,2095,0.580465572806087
Europe_Non_EU,electricity,solar,CSP_storage,2095,0.530005405610155
European Free Trade Association,electricity,solar,CSP_storage,2095,0.25025
India,electricity,solar,CSP_storage,2095,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2095,0.583299228536159
Japan,electricity,solar,CSP_storage,2095,0.634107542683657
Mexico,electricity,solar,CSP_storage,2095,0.502943549997605
Middle East,electricity,solar,CSP_storage,2095,0.488139015188791
Pakistan,electricity,solar,CSP_storage,2095,0.517051928677241
Russia,electricity,solar,CSP_storage,2095,0.625458669979537
South Africa,electricity,solar,CSP_storage,2095,0.471167551091183
South America_Northern,electricity,solar,CSP_storage,2095,0.530587890076224
South America_Southern,electricity,solar,CSP_storage,2095,0.490450016581028
South Asia,electricity,solar,CSP_storage,2095,0.525112657843124
South Korea,electricity,solar,CSP_storage,2095,0.589213181696283
Southeast Asia,electricity,solar,CSP_storage,2095,0.529859452680639
Taiwan,electricity,solar,CSP_storage,2095,0.651339283245279
Argentina,electricity,solar,CSP_storage,2095,0.486884856848872
Colombia,electricity,solar,CSP_storage,2095,0.574062612102241
USA,electricity,solar,CSP,2100,0.250000123567131
Africa_Eastern,electricity,solar,CSP,2100,0.246298622528968
Africa_Northern,electricity,solar,CSP,2100,0.23711136375372
Africa_Southern,electricity,solar,CSP,2100,0.237479025058088
Africa_Western,electricity,solar,CSP,2100,0.243407250642143
Australia_NZ,electricity,solar,CSP,2100,0.231893253369818
Brazil,electricity,solar,CSP,2100,0.305748843875073
Canada,electricity,solar,CSP,2100,0.348881693968625
Central America and Caribbean,electricity,solar,CSP,2100,0.273711598155641
Central Asia,electricity,solar,CSP,2100,0.284725189782733
China,electricity,solar,CSP,2100,0.253152242562426
EU-12,electricity,solar,CSP,2100,0.251401430725238
EU-15,electricity,solar,CSP,2100,0.270475044849864
Ukraine,electricity,solar,CSP,2100,0.330465572806087
Europe_Non_EU,electricity,solar,CSP,2100,0.280005405610155
European Free Trade Association,electricity,solar,CSP,2100,0.00025
India,electricity,solar,CSP,2100,0.281168953279745
Indonesia,electricity,solar,CSP,2100,0.333299228536159
Japan,electricity,solar,CSP,2100,0.384107542683657
Mexico,electricity,solar,CSP,2100,0.252943549997605
Middle East,electricity,solar,CSP,2100,0.238139015188791
Pakistan,electricity,solar,CSP,2100,0.267051928677241
Russia,electricity,solar,CSP,2100,0.375458669979537
South Africa,electricity,solar,CSP,2100,0.221167551091183
South America_Northern,electricity,solar,CSP,2100,0.280587890076224
South America_Southern,electricity,solar,CSP,2100,0.240450016581028
South Asia,electricity,solar,CSP,2100,0.275112657843124
South Korea,electricity,solar,CSP,2100,0.339213181696283
Southeast Asia,electricity,solar,CSP,2100,0.279859452680639
Taiwan,electricity,solar,CSP,2100,0.401339283245279
Argentina,electricity,solar,CSP,2100,0.236884856848872
Colombia,electricity,solar,CSP,2100,0.324062612102241
USA,electricity,solar,CSP_storage,2100,0.500000123567131
Africa_Eastern,electricity,solar,CSP_storage,2100,0.496298622528968
Africa_Northern,electricity,solar,CSP_storage,2100,0.48711136375372
Africa_Southern,electricity,solar,CSP_storage,2100,0.487479025058088
Africa_Western,electricity,solar,CSP_storage,2100,0.493407250642143
Australia_NZ,electricity,solar,CSP_storage,2100,0.481893253369818
Brazil,electricity,solar,CSP_storage,2100,0.555748843875073
Canada,electricity,solar,CSP_storage,2100,0.598881693968625
Central America and Caribbean,electricity,solar,CSP_storage,2100,0.523711598155641
Central Asia,electricity,solar,CSP_storage,2100,0.534725189782733
China,electricity,solar,CSP_storage,2100,0.503152242562426
EU-12,electricity,solar,CSP_storage,2100,0.501401430725238
EU-15,electricity,solar,CSP_storage,2100,0.520475044849864
Ukraine,electricity,solar,CSP_storage,2100,0.580465572806087
Europe_Non_EU,electricity,solar,CSP_storage,2100,0.530005405610155
European Free Trade Association,electricity,solar,CSP_storage,2100,0.25025
India,electricity,solar,CSP_storage,2100,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2100,0.583299228536159
Japan,electricity,solar,CSP_storage,2100,0.634107542683657
Mexico,electricity,solar,CSP_storage,2100,0.502943549997605
Middle East,electricity,solar,CSP_storage,2100,0.488139015188791
Pakistan,electricity,solar,CSP_storage,2100,0.517051928677241
Russia,electricity,solar,CSP_storage,2100,0.625458669979537
South Africa,electricity,solar,CSP_storage,2100,0.471167551091183
South America_Northern,electricity,solar,CSP_storage,2100,0.530587890076224
South America_Southern,electricity,solar,CSP_storage,2100,0.490450016581028
South Asia,electricity,solar,CSP_storage,2100,0.525112657843124
South Korea,electricity,solar,CSP_storage,2100,0.589213181696283
Southeast Asia,electricity,solar,CSP_storage,2100,0.529859452680639
Taiwan,electricity,solar,CSP_storage,2100,0.651339283245279
Argentina,electricity,solar,CSP_storage,2100,0.486884856848872
Colombia,electricity,solar,CSP_storage,2100,0.574062612102241
USA,electricity,wind,wind_offshore,1975,0.4
USA,electricity,wind,wind_offshore,1990,0.4
USA,electricity,wind,wind_offshore,2005,0.4
USA,electricity,wind,wind_offshore,2010,0.4
USA,electricity,wind,wind_offshore,2015,0.4
USA,electricity,wind,wind_offshore,2021,0.4
USA,electricity,wind,wind_offshore,2025,0.4
USA,electricity,wind,wind_offshore,2030,0.4
USA,electricity,wind,wind_offshore,2035,0.4
USA,electricity,wind,wind_offshore,2040,0.4
USA,electricity,wind,wind_offshore,2045,0.4
USA,electricity,wind,wind_offshore,2050,0.4
USA,electricity,wind,wind_offshore,2055,0.4
USA,electricity,wind,wind_offshore,2060,0.4
USA,electricity,wind,wind_offshore,2065,0.4
USA,electricity,wind,wind_offshore,2070,0.4
USA,electricity,wind,wind_offshore,2075,0.4
USA,electricity,wind,wind_offshore,2080,0.4
USA,electricity,wind,wind_offshore,2085,0.4
USA,electricity,wind,wind_offshore,2090,0.4
USA,electricity,wind,wind_offshore,2095,0.4
USA,electricity,wind,wind_offshore,2100,0.4
Africa_Eastern,electricity,wind,wind_offshore,1975,0.48
Africa_Eastern,electricity,wind,wind_offshore,1990,0.48
Africa_Eastern,electricity,wind,wind_offshore,2005,0.48
Africa_Eastern,electricity,wind,wind_offshore,2010,0.48
Africa_Eastern,electricity,wind,wind_offshore,2015,0.48
Africa_Eastern,electricity,wind,wind_offshore,2021,0.48
Africa_Eastern,electricity,wind,wind_offshore,2025,0.48
Africa_Eastern,electricity,wind,wind_offshore,2030,0.48
Africa_Eastern,electricity,wind,wind_offshore,2035,0.48
Africa_Eastern,electricity,wind,wind_offshore,2040,0.48
Africa_Eastern,electricity,wind,wind_offshore,2045,0.48
Africa_Eastern,electricity,wind,wind_offshore,2050,0.48
Africa_Eastern,electricity,wind,wind_offshore,2055,0.48
Africa_Eastern,electricity,wind,wind_offshore,2060,0.48
Africa_Eastern,electricity,wind,wind_offshore,2065,0.48
Africa_Eastern,electricity,wind,wind_offshore,2070,0.48
Africa_Eastern,electricity,wind,wind_offshore,2075,0.48
Africa_Eastern,electricity,wind,wind_offshore,2080,0.48
Africa_Eastern,electricity,wind,wind_offshore,2085,0.48
Africa_Eastern,electricity,wind,wind_offshore,2090,0.48
Africa_Eastern,electricity,wind,wind_offshore,2095,0.48
Africa_Eastern,electricity,wind,wind_offshore,2100,0.48
Africa_Northern,electricity,wind,wind_offshore,1975,0.48
Africa_Northern,electricity,wind,wind_offshore,1990,0.48
Africa_Northern,electricity,wind,wind_offshore,2005,0.48
Africa_Northern,electricity,wind,wind_offshore,2010,0.48
Africa_Northern,electricity,wind,wind_offshore,2015,0.48
Africa_Northern,electricity,wind,wind_offshore,2021,0.48
Africa_Northern,electricity,wind,wind_offshore,2025,0.48
Africa_Northern,electricity,wind,wind_offshore,2030,0.48
Africa_Northern,electricity,wind,wind_offshore,2035,0.48
Africa_Northern,electricity,wind,wind_offshore,2040,0.48
Africa_Northern,electricity,wind,wind_offshore,2045,0.48
Africa_Northern,electricity,wind,wind_offshore,2050,0.48
Africa_Northern,electricity,wind,wind_offshore,2055,0.48
Africa_Northern,electricity,wind,wind_offshore,2060,0.48
Africa_Northern,electricity,wind,wind_offshore,2065,0.48
Africa_Northern,electricity,wind,wind_offshore,2070,0.48
Africa_Northern,electricity,wind,wind_offshore,2075,0.48
Africa_Northern,electricity,wind,wind_offshore,2080,0.48
Africa_Northern,electricity,wind,wind_offshore,2085,0.48
Africa_Northern,electricity,wind,wind_offshore,2090,0.48
Africa_Northern,electricity,wind,wind_offshore,2095,0.48
Africa_Northern,electricity,wind,wind_offshore,2100,0.48
Africa_Southern,electricity,wind,wind_offshore,1975,0.48
Africa_Southern,electricity,wind,wind_offshore,1990,0.48
Africa_Southern,electricity,wind,wind_offshore,2005,0.48
Africa_Southern,electricity,wind,wind_offshore,2010,0.48
Africa_Southern,electricity,wind,wind_offshore,2015,0.48
Africa_Southern,electricity,wind,wind_offshore,2021,0.48
Africa_Southern,electricity,wind,wind_offshore,2025,0.48
Africa_Southern,electricity,wind,wind_offshore,2030,0.48
Africa_Southern,electricity,wind,wind_offshore,2035,0.48
Africa_Southern,electricity,wind,wind_offshore,2040,0.48
Africa_Southern,electricity,wind,wind_offshore,2045,0.48
Africa_Southern,electricity,wind,wind_offshore,2050,0.48
Africa_Southern,electricity,wind,wind_offshore,2055,0.48
Africa_Southern,electricity,wind,wind_offshore,2060,0.48
Africa_Southern,electricity,wind,wind_offshore,2065,0.48
Africa_Southern,electricity,wind,wind_offshore,2070,0.48
Africa_Southern,electricity,wind,wind_offshore,2075,0.48
Africa_Southern,electricity,wind,wind_offshore,2080,0.48
Africa_Southern,electricity,wind,wind_offshore,2085,0.48
Africa_Southern,electricity,wind,wind_offshore,2090,0.48
Africa_Southern,electricity,wind,wind_offshore,2095,0.48
Africa_Southern,electricity,wind,wind_offshore,2100,0.48
Africa_Western,electricity,wind,wind_offshore,1975,0.48
Africa_Western,electricity,wind,wind_offshore,1990,0.48
Africa_Western,electricity,wind,wind_offshore,2005,0.48
Africa_Western,electricity,wind,wind_offshore,2010,0.48
Africa_Western,electricity,wind,wind_offshore,2015,0.48
Africa_Western,electricity,wind,wind_offshore,2021,0.48
Africa_Western,electricity,wind,wind_offshore,2025,0.48
Africa_Western,electricity,wind,wind_offshore,2030,0.48
Africa_Western,electricity,wind,wind_offshore,2035,0.48
Africa_Western,electricity,wind,wind_offshore,2040,0.48
Africa_Western,electricity,wind,wind_offshore,2045,0.48
Africa_Western,electricity,wind,wind_offshore,2050,0.48
Africa_Western,electricity,wind,wind_offshore,2055,0.48
Africa_Western,electricity,wind,wind_offshore,2060,0.48
Africa_Western,electricity,wind,wind_offshore,2065,0.48
Africa_Western,electricity,wind,wind_offshore,2070,0.48
Africa_Western,electricity,wind,wind_offshore,2075,0.48
Africa_Western,electricity,wind,wind_offshore,2080,0.48
Africa_Western,electricity,wind,wind_offshore,2085,0.48
Africa_Western,electricity,wind,wind_offshore,2090,0.48
Africa_Western,electricity,wind,wind_offshore,2095,0.48
Africa_Western,electricity,wind,wind_offshore,2100,0.48
Australia_NZ,electricity,wind,wind_offshore,1975,0.48
Australia_NZ,electricity,wind,wind_offshore,1990,0.48
Australia_NZ,electricity,wind,wind_offshore,2005,0.48
Australia_NZ,electricity,wind,wind_offshore,2010,0.48
Australia_NZ,electricity,wind,wind_offshore,2015,0.48
Australia_NZ,electricity,wind,wind_offshore,2021,0.48
Australia_NZ,electricity,wind,wind_offshore,2025,0.48
Australia_NZ,electricity,wind,wind_offshore,2030,0.48
Australia_NZ,electricity,wind,wind_offshore,2035,0.48
Australia_NZ,electricity,wind,wind_offshore,2040,0.48
Australia_NZ,electricity,wind,wind_offshore,2045,0.48
Australia_NZ,electricity,wind,wind_offshore,2050,0.48
Australia_NZ,electricity,wind,wind_offshore,2055,0.48
Australia_NZ,electricity,wind,wind_offshore,2060,0.48
Australia_NZ,electricity,wind,wind_offshore,2065,0.48
Australia_NZ,electricity,wind,wind_offshore,2070,0.48
Australia_NZ,electricity,wind,wind_offshore,2075,0.48
Australia_NZ,electricity,wind,wind_offshore,2080,0.48
Australia_NZ,electricity,wind,wind_offshore,2085,0.48
Australia_NZ,electricity,wind,wind_offshore,2090,0.48
Australia_NZ,electricity,wind,wind_offshore,2095,0.48
Australia_NZ,electricity,wind,wind_offshore,2100,0.48
Brazil,electricity,wind,wind_offshore,1975,0.36
Brazil,electricity,wind,wind_offshore,1990,0.36
Brazil,electricity,wind,wind_offshore,2005,0.36
Brazil,electricity,wind,wind_offshore,2010,0.36
Brazil,electricity,wind,wind_offshore,2015,0.36
Brazil,electricity,wind,wind_offshore,2021,0.36
Brazil,electricity,wind,wind_offshore,2025,0.36
Brazil,electricity,wind,wind_offshore,2030,0.36
Brazil,electricity,wind,wind_offshore,2035,0.36
Brazil,electricity,wind,wind_offshore,2040,0.36
Brazil,electricity,wind,wind_offshore,2045,0.36
Brazil,electricity,wind,wind_offshore,2050,0.36
Brazil,electricity,wind,wind_offshore,2055,0.36
Brazil,electricity,wind,wind_offshore,2060,0.36
Brazil,electricity,wind,wind_offshore,2065,0.36
Brazil,electricity,wind,wind_offshore,2070,0.36
Brazil,electricity,wind,wind_offshore,2075,0.36
Brazil,electricity,wind,wind_offshore,2080,0.36
Brazil,electricity,wind,wind_offshore,2085,0.36
Brazil,electricity,wind,wind_offshore,2090,0.36
Brazil,electricity,wind,wind_offshore,2095,0.36
Brazil,electricity,wind,wind_offshore,2100,0.36
Canada,electricity,wind,wind_offshore,1975,0.48
Canada,electricity,wind,wind_offshore,1990,0.48
Canada,electricity,wind,wind_offshore,2005,0.48
Canada,electricity,wind,wind_offshore,2010,0.48
Canada,electricity,wind,wind_offshore,2015,0.48
Canada,electricity,wind,wind_offshore,2021,0.48
Canada,electricity,wind,wind_offshore,2025,0.48
Canada,electricity,wind,wind_offshore,2030,0.48
Canada,electricity,wind,wind_offshore,2035,0.48
Canada,electricity,wind,wind_offshore,2040,0.48
Canada,electricity,wind,wind_offshore,2045,0.48
Canada,electricity,wind,wind_offshore,2050,0.48
Canada,electricity,wind,wind_offshore,2055,0.48
Canada,electricity,wind,wind_offshore,2060,0.48
Canada,electricity,wind,wind_offshore,2065,0.48
Canada,electricity,wind,wind_offshore,2070,0.48
Canada,electricity,wind,wind_offshore,2075,0.48
Canada,electricity,wind,wind_offshore,2080,0.48
Canada,electricity,wind,wind_offshore,2085,0.48
Canada,electricity,wind,wind_offshore,2090,0.48
Canada,electricity,wind,wind_offshore,2095,0.48
Canada,electricity,wind,wind_offshore,2100,0.48
Central America and Caribbean,electricity,wind,wind_offshore,1975,0.44
Central America and Caribbean,electricity,wind,wind_offshore,1990,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2005,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2010,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2015,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2021,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2025,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2030,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2035,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2040,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2045,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2050,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2055,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2060,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2065,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2070,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2075,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2080,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2085,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2090,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2095,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2100,0.44
Central Asia,electricity,wind,wind_offshore,1975,0.09
Central Asia,electricity,wind,wind_offshore,1990,0.09
Central Asia,electricity,wind,wind_offshore,2005,0.09
Central Asia,electricity,wind,wind_offshore,2010,0.09
Central Asia,electricity,wind,wind_offshore,2015,0.09
Central Asia,electricity,wind,wind_offshore,2021,0.09
Central Asia,electricity,wind,wind_offshore,2025,0.09
Central Asia,electricity,wind,wind_offshore,2030,0.09
Central Asia,electricity,wind,wind_offshore,2035,0.09
Central Asia,electricity,wind,wind_offshore,2040,0.09
Central Asia,electricity,wind,wind_offshore,2045,0.09
Central Asia,electricity,wind,wind_offshore,2050,0.09
Central Asia,electricity,wind,wind_offshore,2055,0.09
Central Asia,electricity,wind,wind_offshore,2060,0.09
Central Asia,electricity,wind,wind_offshore,2065,0.09
Central Asia,electricity,wind,wind_offshore,2070,0.09
Central Asia,electricity,wind,wind_offshore,2075,0.09
Central Asia,electricity,wind,wind_offshore,2080,0.09
Central Asia,electricity,wind,wind_offshore,2085,0.09
Central Asia,electricity,wind,wind_offshore,2090,0.09
Central Asia,electricity,wind,wind_offshore,2095,0.09
Central Asia,electricity,wind,wind_offshore,2100,0.09
China,electricity,wind,wind_offshore,1975,0.4
China,electricity,wind,wind_offshore,1990,0.4
China,electricity,wind,wind_offshore,2005,0.4
China,electricity,wind,wind_offshore,2010,0.4
China,electricity,wind,wind_offshore,2015,0.4
China,electricity,wind,wind_offshore,2021,0.4
China,electricity,wind,wind_offshore,2025,0.4
China,electricity,wind,wind_offshore,2030,0.4
China,electricity,wind,wind_offshore,2035,0.4
China,electricity,wind,wind_offshore,2040,0.4
China,electricity,wind,wind_offshore,2045,0.4
China,electricity,wind,wind_offshore,2050,0.4
China,electricity,wind,wind_offshore,2055,0.4
China,electricity,wind,wind_offshore,2060,0.4
China,electricity,wind,wind_offshore,2065,0.4
China,electricity,wind,wind_offshore,2070,0.4
China,electricity,wind,wind_offshore,2075,0.4
China,electricity,wind,wind_offshore,2080,0.4
China,electricity,wind,wind_offshore,2085,0.4
China,electricity,wind,wind_offshore,2090,0.4
China,electricity,wind,wind_offshore,2095,0.4
China,electricity,wind,wind_offshore,2100,0.4
EU-12,electricity,wind,wind_offshore,1975,0.36
EU-12,electricity,wind,wind_offshore,1990,0.36
EU-12,electricity,wind,wind_offshore,2005,0.36
EU-12,electricity,wind,wind_offshore,2010,0.36
EU-12,electricity,wind,wind_offshore,2015,0.36
EU-12,electricity,wind,wind_offshore,2021,0.36
EU-12,electricity,wind,wind_offshore,2025,0.36
EU-12,electricity,wind,wind_offshore,2030,0.36
EU-12,electricity,wind,wind_offshore,2035,0.36
EU-12,electricity,wind,wind_offshore,2040,0.36
EU-12,electricity,wind,wind_offshore,2045,0.36
EU-12,electricity,wind,wind_offshore,2050,0.36
EU-12,electricity,wind,wind_offshore,2055,0.36
EU-12,electricity,wind,wind_offshore,2060,0.36
EU-12,electricity,wind,wind_offshore,2065,0.36
EU-12,electricity,wind,wind_offshore,2070,0.36
EU-12,electricity,wind,wind_offshore,2075,0.36
EU-12,electricity,wind,wind_offshore,2080,0.36
EU-12,electricity,wind,wind_offshore,2085,0.36
EU-12,electricity,wind,wind_offshore,2090,0.36
EU-12,electricity,wind,wind_offshore,2095,0.36
EU-12,electricity,wind,wind_offshore,2100,0.36
EU-15,electricity,wind,wind_offshore,1975,0.44
EU-15,electricity,wind,wind_offshore,1990,0.44
EU-15,electricity,wind,wind_offshore,2005,0.44
EU-15,electricity,wind,wind_offshore,2010,0.44
EU-15,electricity,wind,wind_offshore,2015,0.44
EU-15,electricity,wind,wind_offshore,2021,0.44
EU-15,electricity,wind,wind_offshore,2025,0.44
EU-15,electricity,wind,wind_offshore,2030,0.44
EU-15,electricity,wind,wind_offshore,2035,0.44
EU-15,electricity,wind,wind_offshore,2040,0.44
EU-15,electricity,wind,wind_offshore,2045,0.44
EU-15,electricity,wind,wind_offshore,2050,0.44
EU-15,electricity,wind,wind_offshore,2055,0.44
EU-15,electricity,wind,wind_offshore,2060,0.44
EU-15,electricity,wind,wind_offshore,2065,0.44
EU-15,electricity,wind,wind_offshore,2070,0.44
EU-15,electricity,wind,wind_offshore,2075,0.44
EU-15,electricity,wind,wind_offshore,2080,0.44
EU-15,electricity,wind,wind_offshore,2085,0.44
EU-15,electricity,wind,wind_offshore,2090,0.44
EU-15,electricity,wind,wind_offshore,2095,0.44
EU-15,electricity,wind,wind_offshore,2100,0.44
Ukraine,electricity,wind,wind_offshore,1975,0.28
Ukraine,electricity,wind,wind_offshore,1990,0.28
Ukraine,electricity,wind,wind_offshore,2005,0.28
Ukraine,electricity,wind,wind_offshore,2010,0.28
Ukraine,electricity,wind,wind_offshore,2015,0.28
Ukraine,electricity,wind,wind_offshore,2021,0.28
Ukraine,electricity,wind,wind_offshore,2025,0.28
Ukraine,electricity,wind,wind_offshore,2030,0.28
Ukraine,electricity,wind,wind_offshore,2035,0.28
Ukraine,electricity,wind,wind_offshore,2040,0.28
Ukraine,electricity,wind,wind_offshore,2045,0.28
Ukraine,electricity,wind,wind_offshore,2050,0.28
Ukraine,electricity,wind,wind_offshore,2055,0.28
Ukraine,electricity,wind,wind_offshore,2060,0.28
Ukraine,electricity,wind,wind_offshore,2065,0.28
Ukraine,electricity,wind,wind_offshore,2070,0.28
Ukraine,electricity,wind,wind_offshore,2075,0.28
Ukraine,electricity,wind,wind_offshore,2080,0.28
Ukraine,electricity,wind,wind_offshore,2085,0.28
Ukraine,electricity,wind,wind_offshore,2090,0.28
Ukraine,electricity,wind,wind_offshore,2095,0.28
Ukraine,electricity,wind,wind_offshore,2100,0.28
Europe_Non_EU,electricity,wind,wind_offshore,1975,0.32
Europe_Non_EU,electricity,wind,wind_offshore,1990,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2005,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2010,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2015,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2021,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2025,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2030,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2035,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2040,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2045,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2050,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2055,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2060,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2065,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2070,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2075,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2080,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2085,0.32
Europe_Non_EU,electricity,wind,wind_offshore,2090,0.32
